osmid,y,x,ref,highway,street_count,geometry
541999506,40.6703211,-73.9551979,,traffic_signals,4,POINT (-73.9551979 40.6703211)
541999523,40.671855,-73.9626099,,traffic_signals,4,POINT (-73.9626099 40.671855)
541999541,40.6708717,-73.9578965,,traffic_signals,4,POINT (-73.9578965 40.6708717)
542648433,40.6605732,-73.9870523,,,3,POINT (-73.9870523 40.6605732)
542676477,40.6473536,-73.9646455,,,3,POINT (-73.9646455 40.6473536)
542676529,40.6483128,-73.9648261,,,3,POINT (-73.9648261 40.6483128)
544348752,40.6108995,-73.9235349,,,3,POINT (-73.9235349 40.6108995)
544348759,40.6111099,-73.9230689,,,3,POINT (-73.9230689 40.6111099)
544352662,40.6730107,-73.970402,,,3,POINT (-73.970402 40.6730107)
544352735,40.6722247,-73.9688338,,,3,POINT (-73.9688338 40.6722247)
544352778,40.6735,-73.9695683,,,3,POINT (-73.9695683 40.6735)
544352781,40.6730922,-73.9694286,,,3,POINT (-73.9694286 40.6730922)
546967632,40.5963675,-73.7673752,,crossing,4,POINT (-73.7673752 40.5963675)
546971192,40.8783636,-73.8703316,,traffic_signals,3,POINT (-73.8703316 40.8783636)
551613174,40.7108012,-73.92121,,,3,POINT (-73.92121 40.7108012)
552188616,40.6522722,-73.9564341,,,3,POINT (-73.9564341 40.6522722)
552189311,40.6526958,-73.9566395,,,4,POINT (-73.9566395 40.6526958)
559846489,40.8401068,-73.836983,,,3,POINT (-73.836983 40.8401068)
559846492,40.8397143,-73.8369321,,,3,POINT (-73.8369321 40.8397143)
559865267,40.6984254,-73.9831719,,,3,POINT (-73.9831719 40.6984254)
559865278,40.6983763,-73.9830389,,traffic_signals,4,POINT (-73.9830389 40.6983763)
559865298,40.6975063,-73.9822639,,,3,POINT (-73.9822639 40.6975063)
561035330,40.8035201,-73.9670442,,traffic_signals,4,POINT (-73.9670442 40.8035201)
561035333,40.8054119,-73.9656735,,traffic_signals,4,POINT (-73.9656735 40.8054119)
561035334,40.8060401,-73.9652167,,traffic_signals,4,POINT (-73.9652167 40.8060401)
561035335,40.8066746,-73.9647589,,traffic_signals,4,POINT (-73.9647589 40.8066746)
561035338,40.8111729,-73.9614867,,traffic_signals,4,POINT (-73.9614867 40.8111729)
561035342,40.8137391,-73.9595775,,traffic_signals,4,POINT (-73.9595775 40.8137391)
561035343,40.8156143,-73.9582064,,traffic_signals,5,POINT (-73.9582064 40.8156143)
561035344,40.8162833,-73.9577315,,traffic_signals,4,POINT (-73.9577315 40.8162833)
561035346,40.8181613,-73.9563618,,traffic_signals,3,POINT (-73.9563618 40.8181613)
561035349,40.8200718,-73.9549695,,traffic_signals,4,POINT (-73.9549695 40.8200718)
561035350,40.8207479,-73.954523,,traffic_signals,4,POINT (-73.954523 40.8207479)
561035351,40.8208172,-73.9546928,,traffic_signals,4,POINT (-73.9546928 40.8208172)
561035353,40.8213579,-73.9540665,,traffic_signals,3,POINT (-73.9540665 40.8213579)
561035354,40.8219884,-73.9535995,,traffic_signals,4,POINT (-73.9535995 40.8219884)
561035355,40.8226066,-73.9531296,,traffic_signals,4,POINT (-73.9531296 40.8226066)
561035356,40.8232275,-73.952678,,traffic_signals,4,POINT (-73.952678 40.8232275)
561035357,40.8238532,-73.9522227,,traffic_signals,4,POINT (-73.9522227 40.8238532)
561035358,40.824486,-73.9517593,,traffic_signals,4,POINT (-73.9517593 40.824486)
561035359,40.8251039,-73.9513097,,traffic_signals,4,POINT (-73.9513097 40.8251039)
561035360,40.8257202,-73.9508622,,traffic_signals,4,POINT (-73.9508622 40.8257202)
561035361,40.8264034,-73.9503603,,traffic_signals,4,POINT (-73.9503603 40.8264034)
561035362,40.8270669,-73.9498666,,traffic_signals,4,POINT (-73.9498666 40.8270669)
561035363,40.8276954,-73.9494163,,traffic_signals,4,POINT (-73.9494163 40.8276954)
561035364,40.8283196,-73.9489611,,traffic_signals,4,POINT (-73.9489611 40.8283196)
561035365,40.8289466,-73.9485061,,traffic_signals,4,POINT (-73.9485061 40.8289466)
561035366,40.8295673,-73.9480557,,traffic_signals,4,POINT (-73.9480557 40.8295673)
561035367,40.8301829,-73.9476033,,traffic_signals,4,POINT (-73.9476033 40.8301829)
561035368,40.8308032,-73.9471314,,traffic_signals,4,POINT (-73.9471314 40.8308032)
561035369,40.8314368,-73.946674,,traffic_signals,4,POINT (-73.946674 40.8314368)
561035370,40.8327323,-73.9457489,,traffic_signals,4,POINT (-73.9457489 40.8327323)
561035371,40.8334023,-73.9452465,,traffic_signals,4,POINT (-73.9452465 40.8334023)
561035372,40.834024,-73.9447835,,traffic_signals,4,POINT (-73.9447835 40.834024)
561035373,40.8346491,-73.9443429,,traffic_signals,4,POINT (-73.9443429 40.8346491)
561035374,40.8352891,-73.9439155,,traffic_signals,4,POINT (-73.9439155 40.8352891)
561035375,40.8359164,-73.9434608,,traffic_signals,4,POINT (-73.9434608 40.8359164)
561035376,40.8365346,-73.9430023,,traffic_signals,4,POINT (-73.9430023 40.8365346)
561035377,40.8371502,-73.9425038,,traffic_signals,4,POINT (-73.9425038 40.8371502)
561035378,40.837765,-73.9420429,,traffic_signals,4,POINT (-73.9420429 40.837765)
561035379,40.8384061,-73.9416375,,traffic_signals,4,POINT (-73.9416375 40.8384061)
561035380,40.8391601,-73.9410885,,traffic_signals,4,POINT (-73.9410885 40.8391601)
561035381,40.8398471,-73.9405865,,traffic_signals,4,POINT (-73.9405865 40.8398471)
561035382,40.8410453,-73.939684,,traffic_signals,4,POINT (-73.939684 40.8410453)
561042188,40.7464559,-73.9819128,,traffic_signals,3,POINT (-73.9819128 40.7464559)
561042190,40.747127,-73.9814462,,traffic_signals,4,POINT (-73.9814462 40.747127)
561042191,40.7477911,-73.9809472,,traffic_signals,4,POINT (-73.9809472 40.7477911)
561042192,40.7490228,-73.9800466,,traffic_signals,4,POINT (-73.9800466 40.7490228)
561042193,40.7484072,-73.9804936,,traffic_signals,4,POINT (-73.9804936 40.7484072)
561042194,40.7496466,-73.9795963,,traffic_signals,4,POINT (-73.9795963 40.7496466)
561042195,40.7502663,-73.9791544,,traffic_signals,4,POINT (-73.9791544 40.7502663)
561042197,40.750545,-73.9786965,,,3,POINT (-73.9786965 40.750545)
561042198,40.7508917,-73.9787155,,traffic_signals,4,POINT (-73.9787155 40.7508917)
561042199,40.7508349,-73.9785737,,traffic_signals,5,POINT (-73.9785737 40.7508349)
561042200,40.7515122,-73.9782873,,traffic_signals,3,POINT (-73.9782873 40.7515122)
561589528,40.9002421,-73.8967315,,,3,POINT (-73.8967315 40.9002421)
561589529,40.9018372,-73.896724,,,3,POINT (-73.896724 40.9018372)
561589532,40.9008714,-73.8961553,,,3,POINT (-73.8961553 40.9008714)
561602631,40.9001287,-73.8966375,23B,motorway_junction,3,POINT (-73.8966375 40.9001287)
561602761,40.9009943,-73.8994943,,,3,POINT (-73.8994943 40.9009943)
561602771,40.9009308,-73.8995896,23A,motorway_junction,3,POINT (-73.8995896 40.9009308)
561602856,40.8993849,-73.8971831,,traffic_signals,3,POINT (-73.8971831 40.8993849)
561602957,40.8994218,-73.8963281,,,3,POINT (-73.8963281 40.8994218)
561605812,40.9012238,-73.9033847,,,3,POINT (-73.9033847 40.9012238)
562073877,40.7677999,-73.8790652,,,4,POINT (-73.8790652 40.7677999)
562073884,40.7679005,-73.8781384,,traffic_signals,4,POINT (-73.8781384 40.7679005)
562073889,40.767996,-73.8772069,,,4,POINT (-73.8772069 40.767996)
562073896,40.7680967,-73.876245,,traffic_signals,4,POINT (-73.876245 40.7680967)
562073902,40.7682126,-73.8751749,,,4,POINT (-73.8751749 40.7682126)
562073908,40.7683075,-73.8742909,,,4,POINT (-73.8742909 40.7683075)
562073915,40.7684038,-73.8733937,,,4,POINT (-73.8733937 40.7684038)
562073919,40.7684972,-73.8724817,,,4,POINT (-73.8724817 40.7684972)
562073924,40.7685947,-73.8715705,,,4,POINT (-73.8715705 40.7685947)
563563579,40.8378265,-73.8385765,1B,motorway_junction,3,POINT (-73.8385765 40.8378265)
563563924,40.8412645,-73.8383643,,,3,POINT (-73.8383643 40.8412645)
563564625,40.8422875,-73.8383013,,,3,POINT (-73.8383013 40.8422875)
566076730,40.8169955,-73.8657918,,,3,POINT (-73.8657918 40.8169955)
566372875,40.8283952,-73.8470841,,,3,POINT (-73.8470841 40.8283952)
566379402,40.8236236,-73.8786897,51,motorway_junction,3,POINT (-73.8786897 40.8236236)
567081204,40.8276416,-73.8446016,,,3,POINT (-73.8446016 40.8276416)
567820415,40.8087869,-73.9287652,,,3,POINT (-73.9287652 40.8087869)
567820429,40.8093262,-73.9294982,,traffic_signals,4,POINT (-73.9294982 40.8093262)
567820468,40.8114476,-73.9320579,,,3,POINT (-73.9320579 40.8114476)
568261633,40.8248176,-73.8677856,,,3,POINT (-73.8677856 40.8248176)
568261637,40.8230598,-73.8673773,,,3,POINT (-73.8673773 40.8230598)
573401827,40.8447498,-73.9050335,2B,motorway_junction,3,POINT (-73.9050335 40.8447498)
573401832,40.8444292,-73.9027711,,,4,POINT (-73.9027711 40.8444292)
573884127,40.8610287,-73.8279749,10,motorway_junction,3,POINT (-73.8279749 40.8610287)
573884132,40.8609623,-73.8283957,9,motorway_junction,3,POINT (-73.8283957 40.8609623)
579606268,40.8325542,-73.8625483,,,3,POINT (-73.8625483 40.8325542)
579655095,40.8633243,-73.9112015,9,motorway_junction,3,POINT (-73.9112015 40.8633243)
580727924,40.8359661,-73.8734789,,,3,POINT (-73.8734789 40.8359661)
585601840,40.8657749,-73.8832877,,,3,POINT (-73.8832877 40.8657749)
587812578,40.7961053,-73.9752362,,,3,POINT (-73.9752362 40.7961053)
587812665,40.7973911,-73.9755288,,motorway_junction,3,POINT (-73.9755288 40.7973911)
587861515,40.8203571,-73.9577977,,,1,POINT (-73.9577977 40.8203571)
587933855,40.8406863,-73.944755,,,3,POINT (-73.944755 40.8406863)
587933945,40.8373178,-73.9468195,,,3,POINT (-73.9468195 40.8373178)
587934073,40.8377581,-73.9471227,,,3,POINT (-73.9471227 40.8377581)
587934079,40.8379956,-73.9472602,,traffic_signals,3,POINT (-73.9472602 40.8379956)
587934139,40.8332352,-73.9469172,,,3,POINT (-73.9469172 40.8332352)
587934172,40.8364991,-73.948846,,,3,POINT (-73.948846 40.8364991)
587934263,40.8347197,-73.9474676,,,3,POINT (-73.9474676 40.8347197)
587934268,40.8349476,-73.9469169,,,4,POINT (-73.9469169 40.8349476)
587934311,40.8314619,-73.9512706,,,3,POINT (-73.9512706 40.8314619)
587934347,40.8325805,-73.9502612,13,motorway_junction,3,POINT (-73.9502612 40.8325805)
587934436,40.8306765,-73.9510824,,,3,POINT (-73.9510824 40.8306765)
587987721,40.7051367,-74.0168143,,,3,POINT (-74.0168143 40.7051367)
587988061,40.7098325,-74.000623,,,3,POINT (-74.000623 40.7098325)
588036458,40.7023581,-73.9923996,,,3,POINT (-73.9923996 40.7023581)
588036470,40.6910889,-73.986427,,traffic_signals,4,POINT (-73.986427 40.6910889)
588036471,40.6922737,-73.9999782,,,3,POINT (-73.9999782 40.6922737)
588036474,40.6918111,-73.9999128,,traffic_signals,4,POINT (-73.9999128 40.6918111)
588036476,40.6911944,-73.9996878,,,3,POINT (-73.9996878 40.6911944)
588036479,40.6978766,-73.9887513,,,3,POINT (-73.9887513 40.6978766)
588036488,40.6959379,-73.981054,,,3,POINT (-73.981054 40.6959379)
588036495,40.6981585,-73.9856845,,motorway_junction,3,POINT (-73.9856845 40.6981585)
588113307,40.8264778,-73.8718699,,,3,POINT (-73.8718699 40.8264778)
588113364,40.8266339,-73.8716261,,,3,POINT (-73.8716261 40.8266339)
588113931,40.8160543,-73.8947351,,,4,POINT (-73.8947351 40.8160543)
588113982,40.8199994,-73.8904099,49,motorway_junction,3,POINT (-73.8904099 40.8199994)
588114170,40.8222456,-73.8876791,,,3,POINT (-73.8876791 40.8222456)
588114431,40.8222472,-73.8873937,,,3,POINT (-73.8873937 40.8222472)
588114535,40.8054522,-73.9102195,,traffic_signals,4,POINT (-73.9102195 40.8054522)
588114548,40.8060281,-73.9090267,,traffic_signals,4,POINT (-73.9090267 40.8060281)
588114597,40.8045703,-73.9121361,,traffic_signals,4,POINT (-73.9121361 40.8045703)
588114957,40.8188333,-73.8921775,,traffic_signals,4,POINT (-73.8921775 40.8188333)
588114961,40.8178267,-73.8932378,,,4,POINT (-73.8932378 40.8178267)
588114966,40.8163407,-73.8948306,,traffic_signals,4,POINT (-73.8948306 40.8163407)
588114972,40.8158138,-73.8953882,,traffic_signals,4,POINT (-73.8953882 40.8158138)
588114979,40.8144431,-73.8968025,,traffic_signals,4,POINT (-73.8968025 40.8144431)
588114994,40.8131552,-73.8983963,,traffic_signals,6,POINT (-73.8983963 40.8131552)
588115006,40.8098312,-73.9030738,,traffic_signals,5,POINT (-73.9030738 40.8098312)
588115098,40.8162465,-73.8946563,,traffic_signals,4,POINT (-73.8946563 40.8162465)
588115139,40.8187382,-73.8920106,,traffic_signals,4,POINT (-73.8920106 40.8187382)
588115236,40.8071086,-73.9065455,,,3,POINT (-73.9065455 40.8071086)
588115253,40.8095866,-73.9030371,,traffic_signals,4,POINT (-73.9030371 40.8095866)
588115258,40.8130727,-73.8982128,,traffic_signals,4,POINT (-73.8982128 40.8130727)
588115271,40.8143442,-73.8966316,,traffic_signals,4,POINT (-73.8966316 40.8143442)
588115277,40.8157033,-73.8951996,,traffic_signals,4,POINT (-73.8951996 40.8157033)
588115290,40.8177518,-73.8931098,,,4,POINT (-73.8931098 40.8177518)
588115631,40.804201,-73.9128857,,,3,POINT (-73.9128857 40.804201)
588152150,40.6528778,-73.9773114,5,motorway_junction,3,POINT (-73.9773114 40.6528778)
588152159,40.647053,-73.9748999,,,3,POINT (-73.9748999 40.647053)
588152173,40.66516,-73.9922246,,,3,POINT (-73.9922246 40.66516)
588152174,40.6502883,-73.9755739,,,3,POINT (-73.9755739 40.6502883)
588152176,40.6670669,-73.9950265,,traffic_signals,4,POINT (-73.9950265 40.6670669)
588152191,40.6642662,-73.9909769,2,motorway_junction,3,POINT (-73.9909769 40.6642662)
588152198,40.6660171,-73.9942071,,,3,POINT (-73.9942071 40.6660171)
588152199,40.6660085,-73.9939175,1,motorway_junction,3,POINT (-73.9939175 40.6660085)
588152204,40.6684112,-73.9961823,,,3,POINT (-73.9961823 40.6684112)
588152207,40.6644688,-73.9925522,,,3,POINT (-73.9925522 40.6644688)
588152215,40.6681064,-73.9959373,,,3,POINT (-73.9959373 40.6681064)
588152221,40.6584966,-73.9850571,,,3,POINT (-73.9850571 40.6584966)
588152222,40.6574244,-73.9829717,3,motorway_junction,3,POINT (-73.9829717 40.6574244)
588152227,40.6563113,-73.9811388,,,3,POINT (-73.9811388 40.6563113)
588152228,40.6577161,-73.9837538,4,motorway_junction,3,POINT (-73.9837538 40.6577161)
588152235,40.6505542,-73.9768803,,,3,POINT (-73.9768803 40.6505542)
588152252,40.6488673,-73.9750928,5,motorway_junction,3,POINT (-73.9750928 40.6488673)
588152257,40.6522391,-73.9767922,,,3,POINT (-73.9767922 40.6522391)
588152360,40.6461734,-73.9747479,6,motorway_junction,3,POINT (-73.9747479 40.6461734)
588152361,40.6451866,-73.97472,,,3,POINT (-73.97472 40.6451866)
588152450,40.668199,-73.8405042,,,3,POINT (-73.8405042 40.668199)
588152453,40.6801907,-73.8757064,,,3,POINT (-73.8757064 40.6801907)
588152464,40.6801604,-73.8765682,,,3,POINT (-73.8765682 40.6801604)
588175675,40.7250414,-73.7545298,1,motorway_junction,3,POINT (-73.7545298 40.7250414)
588175740,40.5757104,-73.8628526,,,3,POINT (-73.8628526 40.5757104)
588175752,40.7596116,-73.8580009,,,3,POINT (-73.8580009 40.7596116)
588175755,40.7706552,-73.9180399,,,3,POINT (-73.9180399 40.7706552)
588178799,40.7413772,-73.9528126,13,motorway_junction,3,POINT (-73.9528126 40.7413772)
588178801,40.7408803,-73.9521338,,,3,POINT (-73.9521338 40.7408803)
588178907,40.7430424,-73.916215,,,5,POINT (-73.916215 40.7430424)
588181388,40.7455717,-73.7767021,,traffic_signals,4,POINT (-73.7767021 40.7455717)
588181389,40.7559785,-73.7825827,,,3,POINT (-73.7825827 40.7559785)
588191605,40.6821256,-73.8964763,,,3,POINT (-73.8964763 40.6821256)
588191704,40.6797751,-73.8981306,,,3,POINT (-73.8981306 40.6797751)
588191843,40.6963316,-73.9616096,,,3,POINT (-73.9616096 40.6963316)
588455697,40.7106401,-73.9852574,,,3,POINT (-73.9852574 40.7106401)
588455698,40.7104831,-73.9846564,,traffic_signals,3,POINT (-73.9846564 40.7104831)
588455700,40.7137882,-73.9852253,,traffic_signals,4,POINT (-73.9852253 40.7137882)
588455701,40.7133514,-73.9851036,,,3,POINT (-73.9851036 40.7133514)
588455736,40.7155795,-73.9957337,,,3,POINT (-73.9957337 40.7155795)
588455738,40.7092334,-74.0002125,,,3,POINT (-74.0002125 40.7092334)
588455742,40.7136728,-73.997981,,,4,POINT (-73.997981 40.7136728)
588455743,40.713449,-73.9984987,,,4,POINT (-73.9984987 40.713449)
588455857,40.7092439,-73.995933,,traffic_signals,3,POINT (-73.995933 40.7092439)
588455858,40.709796,-73.9960229,,,3,POINT (-73.9960229 40.709796)
588465809,40.6772202,-73.9012132,,,3,POINT (-73.9012132 40.6772202)
588465833,40.6770981,-73.8997796,,,3,POINT (-73.8997796 40.6770981)
588545728,40.7114635,-74.0079458,,,3,POINT (-74.0079458 40.7114635)
588546798,40.7048274,-74.014947,,traffic_signals,4,POINT (-74.014947 40.7048274)
588546882,40.7049418,-74.0156386,,traffic_signals,4,POINT (-74.0156386 40.7049418)
588546891,40.7045416,-74.0142564,,traffic_signals,4,POINT (-74.0142564 40.7045416)
588593059,40.7073089,-74.0156861,,,4,POINT (-74.0156861 40.7073089)
588593353,40.7064673,-74.0162777,1,motorway_junction,3,POINT (-74.0162777 40.7064673)
588593611,40.7077457,-74.0157786,,,3,POINT (-74.0157786 40.7077457)
588938271,40.7155392,-73.995252,,,3,POINT (-73.995252 40.7155392)
589099734,40.7443472,-73.9713203,,,3,POINT (-73.9713203 40.7443472)
589099881,40.7445132,-73.9712406,,traffic_signals,3,POINT (-73.9712406 40.7445132)
589100164,40.7371759,-73.9741861,,,2,POINT (-73.9741861 40.7371759)
589100228,40.7359099,-73.975161,,,3,POINT (-73.975161 40.7359099)
589100267,40.7359893,-73.974805,,,4,POINT (-73.974805 40.7359893)
589100791,40.7280322,-73.9719572,,,1,POINT (-73.9719572 40.7280322)
589101921,40.7133306,-73.9774417,,,3,POINT (-73.9774417 40.7133306)
589298105,40.7732229,-73.9447783,,,1,POINT (-73.9447783 40.7732229)
589298326,40.7678229,-73.9499856,,turning_circle,1,POINT (-73.9499856 40.7678229)
589927878,40.8283014,-73.9351958,,traffic_signals,3,POINT (-73.9351958 40.8283014)
589927879,40.8291749,-73.9372867,,traffic_signals,4,POINT (-73.9372867 40.8291749)
589927903,40.8322164,-73.9351854,,,3,POINT (-73.9351854 40.8322164)
589927921,40.8276504,-73.9351469,,,3,POINT (-73.9351469 40.8276504)
589927943,40.8275738,-73.9353176,,,3,POINT (-73.9353176 40.8275738)
589927965,40.814049,-73.9348455,,,4,POINT (-73.9348455 40.814049)
589927991,40.8095503,-73.9359324,,traffic_signals,4,POINT (-73.9359324 40.8095503)
589927993,40.8169324,-73.9343477,,,3,POINT (-73.9343477 40.8169324)
589927996,40.8166513,-73.9348194,,,3,POINT (-73.9348194 40.8166513)
589928003,40.8149338,-73.9368471,,,3,POINT (-73.9368471 40.8149338)
589928020,40.8094377,-73.935677,,traffic_signals,3,POINT (-73.935677 40.8094377)
589928028,40.8056693,-73.9384003,,traffic_signals,4,POINT (-73.9384003 40.8056693)
589928029,40.8063016,-73.9379637,,traffic_signals,3,POINT (-73.9379637 40.8063016)
589928030,40.8069166,-73.9375205,,traffic_signals,4,POINT (-73.9375205 40.8069166)
589928033,40.8075512,-73.9370575,,traffic_signals,4,POINT (-73.9370575 40.8075512)
589928034,40.8081768,-73.9366047,,traffic_signals,4,POINT (-73.9366047 40.8081768)
589928035,40.8088106,-73.9361311,,traffic_signals,4,POINT (-73.9361311 40.8088106)
589928037,40.8089052,-73.9363966,,traffic_signals,4,POINT (-73.9363966 40.8089052)
589928038,40.8082806,-73.9368507,,traffic_signals,4,POINT (-73.9368507 40.8082806)
589928039,40.8076564,-73.9373154,,traffic_signals,4,POINT (-73.9373154 40.8076564)
589928040,40.8070213,-73.9377715,,traffic_signals,4,POINT (-73.9377715 40.8070213)
589928041,40.8064089,-73.9382179,,traffic_signals,4,POINT (-73.9382179 40.8064089)
589928042,40.8057906,-73.9386884,,traffic_signals,4,POINT (-73.9386884 40.8057906)
589928047,40.8115152,-73.9349267,,,3,POINT (-73.9349267 40.8115152)
589929417,40.7805427,-73.9442562,,,4,POINT (-73.9442562 40.7805427)
591454081,40.7312873,-74.0103452,,traffic_signals,3,POINT (-74.0103452 40.7312873)
592079267,40.6194207,-73.9596539,,,1,POINT (-73.9596539 40.6194207)
592484776,40.7249131,-74.0046459,,,3,POINT (-74.0046459 40.7249131)
592509222,40.7203948,-73.980052,,,3,POINT (-73.980052 40.7203948)
592643514,40.7508772,-73.9408211,,motorway_junction,3,POINT (-73.9408211 40.7508772)
592643525,40.7497953,-73.9388976,,crossing,3,POINT (-73.9388976 40.7497953)
592643526,40.750183,-73.9392412,,motorway_junction,3,POINT (-73.9392412 40.750183)
592643527,40.7499391,-73.9389617,,,3,POINT (-73.9389617 40.7499391)
592643532,40.7511975,-73.9365909,,,3,POINT (-73.9365909 40.7511975)
592643538,40.7496075,-73.9379097,,traffic_signals,4,POINT (-73.9379097 40.7496075)
593216034,40.7529271,-73.9453403,,,3,POINT (-73.9453403 40.7529271)
593300815,40.7449382,-73.9332749,,traffic_signals,4,POINT (-73.9332749 40.7449382)
593300940,40.7614602,-73.9624677,,traffic_signals,3,POINT (-73.9624677 40.7614602)
593416866,40.7697013,-73.9412786,,,2,POINT (-73.9412786 40.7697013)
