osmid,y,x,street_count,ref,highway,geometry
2435324740,22.5464927,113.9183698,1,,,POINT (113.9183698 22.5464927)
2435328786,22.553784,113.9267957,1,,,POINT (113.9267957 22.553784)
2435328789,22.5525118,113.9268186,4,,,POINT (113.9268186 22.5525118)
2435328790,22.5517465,113.928518,3,,,POINT (113.928518 22.5517465)
2435328792,22.5517147,113.9268315,3,,,POINT (113.9268315 22.5517147)
2435328793,22.5524675,113.9243422,1,,,POINT (113.9243422 22.5524675)
2445728291,22.6141842,114.0602549,1,,,POINT (114.0602549 22.6141842)
2456371366,22.5240467,113.928414,3,,,POINT (113.928414 22.5240467)
2456371384,22.5256068,113.9293704,3,,,POINT (113.9293704 22.5256068)
2456371395,22.5254293,113.9289171,3,,,POINT (113.9289171 22.5254293)
2456755021,22.583594,113.9535664,3,,,POINT (113.9535664 22.583594)
2456776584,22.5437136,114.1019412,3,,,POINT (114.1019412 22.5437136)
2456799837,22.543851,114.1016923,3,,,POINT (114.1016923 22.543851)
2457586675,22.5041595,113.8823642,3,,,POINT (113.8823642 22.5041595)
2457586750,22.4965808,113.8868728,3,,,POINT (113.8868728 22.4965808)
2457586755,22.4951315,113.8875732,3,,,POINT (113.8875732 22.4951315)
2457586763,22.5051086,113.8821083,3,,,POINT (113.8821083 22.5051086)
2457586769,22.5008056,113.8681967,4,,,POINT (113.8681967 22.5008056)
2457586816,22.5049658,113.8821946,3,,,POINT (113.8821946 22.5049658)
2457588270,22.5050781,113.8893065,3,,,POINT (113.8893065 22.5050781)
2457588290,22.4921166,113.8880671,3,,,POINT (113.8880671 22.4921166)
2457761594,22.5564111,113.8928128,3,,,POINT (113.8928128 22.5564111)
2457761603,22.5444802,113.9049874,3,,,POINT (113.9049874 22.5444802)
2457761634,22.5443709,113.9043859,3,,,POINT (113.9043859 22.5443709)
2457761636,22.5608618,113.8862529,3,,,POINT (113.8862529 22.5608618)
2457761640,22.5577156,113.8903637,3,,,POINT (113.8903637 22.5577156)
2457761644,22.5606498,113.8874054,3,,,POINT (113.8874054 22.5606498)
2457761650,22.5563817,113.9045049,3,,,POINT (113.9045049 22.5563817)
2457770787,22.5545459,113.8943873,3,,,POINT (113.8943873 22.5545459)
2457770791,22.551577,113.8973273,3,,,POINT (113.8973273 22.551577)
2457770793,22.556866,113.8918311,3,,,POINT (113.8918311 22.556866)
2457770794,22.5565044,113.8923842,3,,,POINT (113.8923842 22.5565044)
2457770795,22.5522946,113.8961133,4,,,POINT (113.8961133 22.5522946)
2457770796,22.5573932,113.890849,3,,,POINT (113.890849 22.5573932)
2457770797,22.5545047,113.8951482,3,,,POINT (113.8951482 22.5545047)
2457770798,22.5537597,113.8951991,3,,,POINT (113.8951991 22.5537597)
2457770801,22.55621,113.8919371,3,,,POINT (113.8919371 22.55621)
2457770816,22.554175,113.8940266,3,,,POINT (113.8940266 22.554175)
2457770818,22.5566716,113.8916018,3,,,POINT (113.8916018 22.5566716)
2457770821,22.5619399,113.8874969,3,,,POINT (113.8874969 22.5619399)
2457770836,22.5577139,113.8909494,3,,,POINT (113.8909494 22.5577139)
2457770838,22.5541756,113.8947696,4,,,POINT (113.8947696 22.5541756)
2457786566,22.5837133,113.8759482,3,,,POINT (113.8759482 22.5837133)
2457786590,22.5720489,113.8881469,3,,,POINT (113.8881469 22.5720489)
2457786623,22.5557787,113.9253915,3,,,POINT (113.9253915 22.5557787)
2457786640,22.5647026,113.8949173,3,,,POINT (113.8949173 22.5647026)
2457790194,22.5527159,113.9073944,3,,,POINT (113.9073944 22.5527159)
2457885503,22.4901296,113.9350588,4,,,POINT (113.9350588 22.4901296)
2457885508,22.4921152,113.9346963,3,,,POINT (113.9346963 22.4921152)
2457885517,22.4964269,113.9336154,4,,,POINT (113.9336154 22.4964269)
2457885521,22.4964627,113.9338161,4,,,POINT (113.9338161 22.4964627)
2457885524,22.4820608,113.9292905,1,,,POINT (113.9292905 22.4820608)
2457885527,22.49203,113.9345012,3,,,POINT (113.9345012 22.49203)
2457885531,22.4936769,113.9341013,3,,,POINT (113.9341013 22.4936769)
2457885537,22.4891986,113.9317426,4,,,POINT (113.9317426 22.4891986)
2457885538,22.4901696,113.9352102,4,,,POINT (113.9352102 22.4901696)
2457885539,22.4891746,113.9316357,4,,,POINT (113.9316357 22.4891746)
2457885540,22.4937511,113.9342998,3,,,POINT (113.9342998 22.4937511)
2457895650,22.5053771,113.932972,3,,,POINT (113.932972 22.5053771)
2457895659,22.506982,113.9329525,4,,,POINT (113.9329525 22.506982)
2457895661,22.4980625,113.9290353,4,,,POINT (113.9290353 22.4980625)
2457895663,22.5009183,113.932968,4,,traffic_signals,POINT (113.932968 22.5009183)
2457895672,22.5070138,113.9359439,3,,,POINT (113.9359439 22.5070138)
2457895678,22.5154676,113.9368625,4,,,POINT (113.9368625 22.5154676)
2457895686,22.5153863,113.9372111,3,,,POINT (113.9372111 22.5153863)
2457895697,22.5011626,113.9350661,3,,,POINT (113.9350661 22.5011626)
2457895701,22.5055134,113.9355657,3,,,POINT (113.9355657 22.5055134)
2457895717,22.5009357,113.9331761,4,,traffic_signals,POINT (113.9331761 22.5009357)
2458770578,22.4698985,113.8953672,3,,,POINT (113.8953672 22.4698985)
2458770592,22.471324,113.8962617,4,,,POINT (113.8962617 22.471324)
2458770598,22.4718516,113.8968982,3,,,POINT (113.8968982 22.4718516)
2458770625,22.4749176,113.898551,3,,,POINT (113.898551 22.4749176)
2458770632,22.4715919,113.8967147,3,,,POINT (113.8967147 22.4715919)
2458770635,22.4682012,113.890411,3,,,POINT (113.890411 22.4682012)
2458770661,22.4700968,113.8899303,1,,,POINT (113.8899303 22.4700968)
2458770698,22.4693985,113.8946326,3,,,POINT (113.8946326 22.4693985)
2458770752,22.4745692,113.8984586,3,,,POINT (113.8984586 22.4745692)
2458810926,22.4806024,113.9079809,3,,,POINT (113.9079809 22.4806024)
2458954954,22.5412973,113.9686821,3,,,POINT (113.9686821 22.5412973)
2458954962,22.5426603,113.967072,3,,,POINT (113.967072 22.5426603)
2458954976,22.5401789,113.9689206,3,,,POINT (113.9689206 22.5401789)
2458958702,22.5365681,113.982964,3,,,POINT (113.982964 22.5365681)
2458958713,22.542291,113.9686746,3,,,POINT (113.9686746 22.542291)
2458958719,22.5438482,113.9711981,3,,,POINT (113.9711981 22.5438482)
2458958725,22.5424002,113.9670707,3,,,POINT (113.9670707 22.5424002)
2458958727,22.5409385,113.9708437,3,,,POINT (113.9708437 22.5409385)
2458958739,22.5365062,113.9858261,3,,,POINT (113.9858261 22.5365062)
2458958751,22.5438728,113.9732595,1,,,POINT (113.9732595 22.5438728)
2458958756,22.5422921,113.9697945,4,,,POINT (113.9697945 22.5422921)
2458958761,22.5409001,113.969806,3,,,POINT (113.969806 22.5409001)
2458958762,22.5439052,113.9599073,3,,,POINT (113.9599073 22.5439052)
2458958763,22.5429244,113.9712212,3,,,POINT (113.9712212 22.5429244)
2458958764,22.5404408,113.9726682,3,,,POINT (113.9726682 22.5404408)
2458958768,22.5369231,113.9769097,3,,,POINT (113.9769097 22.5369231)
2458960406,22.5374424,113.9749126,3,,,POINT (113.9749126 22.5374424)
2458960408,22.542852,113.9608718,3,,,POINT (113.9608718 22.542852)
2458960409,22.5350215,113.9963309,3,,,POINT (113.9963309 22.5350215)
2458960410,22.5427227,113.9619932,3,,,POINT (113.9619932 22.5427227)
2458960411,22.5426162,113.9625913,3,,,POINT (113.9625913 22.5426162)
2458960412,22.5360157,113.9866137,3,,,POINT (113.9866137 22.5360157)
2458960413,22.5370708,113.9753546,3,,,POINT (113.9753546 22.5370708)
2458960414,22.5357997,114.0009369,3,,,POINT (114.0009369 22.5357997)
2458960419,22.5361125,113.9892917,3,,,POINT (113.9892917 22.5361125)
2458960420,22.5373278,113.9756711,3,,,POINT (113.9756711 22.5373278)
2458960421,22.5365815,113.9815358,3,,,POINT (113.9815358 22.5365815)
2458960423,22.5381772,113.9730376,3,,,POINT (113.9730376 22.5381772)
2458960424,22.5420402,113.9627262,3,,,POINT (113.9627262 22.5420402)
2458960426,22.5351283,113.9970788,3,,,POINT (113.9970788 22.5351283)
2458960427,22.5363039,113.9880533,3,,,POINT (113.9880533 22.5363039)
2458960428,22.5353941,113.9978891,3,,,POINT (113.9978891 22.5353941)
2458960430,22.5372629,113.9761134,3,,,POINT (113.9761134 22.5372629)
2458960432,22.5388617,113.9726265,3,,,POINT (113.9726265 22.5388617)
2458960433,22.5419977,113.9632087,3,,traffic_signals,POINT (113.9632087 22.5419977)
2458960434,22.5385755,113.9724422,3,,,POINT (113.9724422 22.5385755)
2458960435,22.541882,113.9645916,3,,,POINT (113.9645916 22.541882)
2458960445,22.5362639,113.9886914,3,,,POINT (113.9886914 22.5362639)
2458960447,22.5357969,114.0003069,3,,,POINT (114.0003069 22.5357969)
2458960449,22.5364044,113.9853371,3,,,POINT (113.9853371 22.5364044)
2458963372,22.5439657,113.959725,3,,,POINT (113.959725 22.5439657)
2458963374,22.5400635,113.9684511,3,,,POINT (113.9684511 22.5400635)
2458963375,22.5404709,113.968423,3,,,POINT (113.968423 22.5404709)
2458963377,22.5389603,113.9710691,3,,,POINT (113.9710691 22.5389603)
2458963380,22.5418621,113.9710579,3,,,POINT (113.9710579 22.5418621)
2458963383,22.5434667,113.9592005,3,,,POINT (113.9592005 22.5434667)
2458963395,22.5397323,113.9689932,3,,,POINT (113.9689932 22.5397323)
2458967909,22.54137,113.9656533,3,,,POINT (113.9656533 22.54137)
2458967916,22.5411148,113.9655754,3,,,POINT (113.9655754 22.5411148)
2458982112,22.5287903,114.0513521,3,,,POINT (114.0513521 22.5287903)
2459078139,22.5193918,114.0641284,3,,,POINT (114.0641284 22.5193918)
2459078153,22.5196284,114.0638881,3,,,POINT (114.0638881 22.5196284)
2459094273,22.516211,114.0599586,3,,,POINT (114.0599586 22.516211)
2459094324,22.5143376,114.0584527,3,,,POINT (114.0584527 22.5143376)
2460052158,22.5396404,113.977208,3,,,POINT (113.977208 22.5396404)
2460052159,22.5379534,113.9772773,3,,,POINT (113.9772773 22.5379534)
2460052167,22.5379635,113.9784696,1,,,POINT (113.9784696 22.5379635)
2460052168,22.5371402,113.9763945,3,,,POINT (113.9763945 22.5371402)
2460052170,22.5399026,113.9739986,3,,,POINT (113.9739986 22.5399026)
2460056059,22.5233075,113.9811861,3,,,POINT (113.9811861 22.5233075)
2460129078,22.5338071,114.0116598,3,,,POINT (114.0116598 22.5338071)
2460129132,22.5299494,114.0069381,3,,,POINT (114.0069381 22.5299494)
2460129181,22.5339153,114.0116208,3,,,POINT (114.0116208 22.5339153)
2460377155,22.5241887,113.950304,3,,,POINT (113.950304 22.5241887)
2462495535,22.5291236,113.9189427,3,,,POINT (113.9189427 22.5291236)
2462495536,22.5305395,113.9193692,4,,traffic_signals,POINT (113.9193692 22.5305395)
2462495552,22.529207,113.9173875,3,,,POINT (113.9173875 22.529207)
2462840703,22.5195761,113.9263518,3,,,POINT (113.9263518 22.5195761)
2462840705,22.5179922,113.9266558,3,,,POINT (113.9266558 22.5179922)
2462875553,22.5056134,113.9287442,3,,,POINT (113.9287442 22.5056134)
2462875563,22.5068322,113.9300844,3,,,POINT (113.9300844 22.5068322)
2462875565,22.5063605,113.9289755,3,,,POINT (113.9289755 22.5063605)
2462875567,22.5063051,113.9286162,3,,,POINT (113.9286162 22.5063051)
2462875571,22.5061879,113.9278546,1,,,POINT (113.9278546 22.5061879)
2462875596,22.5062825,113.9284692,3,,,POINT (113.9284692 22.5062825)
2462888292,22.4953864,113.9216816,3,,,POINT (113.9216816 22.4953864)
2462888293,22.4959338,113.9238528,3,,,POINT (113.9238528 22.4959338)
2462888294,22.5052342,113.9299766,3,,,POINT (113.9299766 22.5052342)
2462888307,22.5043701,113.9280966,1,,,POINT (113.9280966 22.5043701)
2462888320,22.5037022,113.930248,3,,,POINT (113.930248 22.5037022)
2462888322,22.5055164,113.9279887,1,,,POINT (113.9279887 22.5055164)
2462888323,22.5043988,113.9300755,1,,,POINT (113.9300755 22.5043988)
2462888324,22.5046673,113.9300437,3,,,POINT (113.9300437 22.5046673)
2462888337,22.5036851,113.9283052,1,,,POINT (113.9283052 22.5036851)
2462888339,22.505244,113.9301368,3,,,POINT (113.9301368 22.505244)
2463526288,22.5057246,113.9150733,3,,,POINT (113.9150733 22.5057246)
2463526292,22.5083395,113.9117666,3,,,POINT (113.9117666 22.5083395)
2463526297,22.4981788,113.9118885,4,,,POINT (113.9118885 22.4981788)
2463526298,22.4987551,113.9110523,1,,,POINT (113.9110523 22.4987551)
2463526317,22.5042697,113.9173433,3,,,POINT (113.9173433 22.5042697)
2463526326,22.5051349,113.9149899,3,,,POINT (113.9149899 22.5051349)
2463527767,22.5076151,113.9300692,3,,,POINT (113.9300692 22.5076151)
2463527771,22.5078882,113.9296849,3,,,POINT (113.9296849 22.5078882)
2463527774,22.5079016,113.930409,3,,,POINT (113.930409 22.5079016)
2463727792,22.5164686,113.9220282,3,,,POINT (113.9220282 22.5164686)
2463727797,22.5164826,113.9240843,3,,,POINT (113.9240843 22.5164826)
2463727798,22.5161985,113.9233415,1,,,POINT (113.9233415 22.5161985)
2463727821,22.5164667,113.9227295,3,,,POINT (113.9227295 22.5164667)
2463727827,22.5162027,113.9240494,3,,,POINT (113.9240494 22.5162027)
2463804368,22.5723057,113.9191861,3,2263,motorway_junction,POINT (113.9191861 22.5723057)
2464829818,22.5713357,113.9505861,3,,,POINT (113.9505861 22.5713357)
2464829843,22.5847763,113.9141295,4,,,POINT (113.9141295 22.5847763)
2464829846,22.5848881,113.9140637,5,,,POINT (113.9140637 22.5848881)
2464842786,22.65533,113.9160504,3,,,POINT (113.9160504 22.65533)
2464842803,22.591005,113.9156003,4,,,POINT (113.9156003 22.591005)
2464842816,22.6367004,113.9275245,3,,,POINT (113.9275245 22.6367004)
2464842818,22.6478728,113.9217608,3,,,POINT (113.9217608 22.6478728)
2464842823,22.6241783,113.9160104,3,7,motorway_junction,POINT (113.9160104 22.6241783)
2464842861,22.6367705,113.9276207,4,,,POINT (113.9276207 22.6367705)
2464842865,22.5883942,113.9181674,4,,,POINT (113.9181674 22.5883942)
2464842869,22.5880895,113.9177871,3,,,POINT (113.9177871 22.5880895)
2464842876,22.6377571,113.9272603,3,,,POINT (113.9272603 22.6377571)
2464842880,22.5910912,113.9157066,3,,,POINT (113.9157066 22.5910912)
2464842894,22.5887159,113.9185657,3,,,POINT (113.9185657 22.5887159)
2464842937,22.6184003,113.9211561,3,,,POINT (113.9211561 22.6184003)
2464843006,22.6023326,113.9176319,3,,,POINT (113.9176319 22.6023326)
2464843075,22.6252311,113.9153329,3,,,POINT (113.9153329 22.6252311)
2464843092,22.6316158,113.9320427,3,,,POINT (113.9320427 22.6316158)
2464843096,22.6539769,113.9162937,3,,,POINT (113.9162937 22.6539769)
2464843220,22.5909251,113.9155018,4,,,POINT (113.9155018 22.5909251)
2464843221,22.5882838,113.9181822,4,,,POINT (113.9181822 22.5882838)
2466124662,22.6138741,113.8575585,3,,,POINT (113.8575585 22.6138741)
2466124673,22.6322215,113.8595721,5,,,POINT (113.8595721 22.6322215)
2466124676,22.6112782,113.8511905,4,,,POINT (113.8511905 22.6112782)
2466124692,22.6123223,113.8545829,3,,,POINT (113.8545829 22.6123223)
2466124705,22.6450992,113.8600582,4,,,POINT (113.8600582 22.6450992)
2466124721,22.6130806,113.8547448,3,,,POINT (113.8547448 22.6130806)
2466124732,22.6095827,113.8467131,4,,,POINT (113.8467131 22.6095827)
2466124750,22.622741,113.8481837,3,,,POINT (113.8481837 22.622741)
2466124760,22.6127926,113.8543234,3,,,POINT (113.8543234 22.6127926)
2466124767,22.6104259,113.8489207,3,,,POINT (113.8489207 22.6104259)
2466124808,22.6070178,113.8403746,4,,,POINT (113.8403746 22.6070178)
2466124849,22.6125423,113.8550068,3,,,POINT (113.8550068 22.6125423)
2466124854,22.6427417,113.8598858,3,,,POINT (113.8598858 22.6427417)
2466124861,22.6235728,113.847476,3,,,POINT (113.847476 22.6235728)
2466124864,22.6026144,113.8295143,3,,,POINT (113.8295143 22.6026144)
2466134086,22.5973087,113.8451244,3,,,POINT (113.8451244 22.5973087)
2466134140,22.6336131,113.8293601,3,,,POINT (113.8293601 22.6336131)
2467373536,22.5354455,113.9227019,3,,,POINT (113.9227019 22.5354455)
2467373537,22.5357233,113.9230653,4,,,POINT (113.9230653 22.5357233)
2467373546,22.5267953,113.9203762,3,,,POINT (113.9203762 22.5267953)
2467373573,22.5266458,113.9209861,3,,,POINT (113.9209861 22.5266458)
2467655633,22.5499425,113.8961412,3,,,POINT (113.8961412 22.5499425)
2467655663,22.5495485,113.8994655,3,,,POINT (113.8994655 22.5495485)
2467655664,22.5519601,113.8962143,3,,,POINT (113.8962143 22.5519601)
2468423174,22.55345,113.8707009,4,,,POINT (113.8707009 22.55345)
2468423176,22.5699807,113.889596,3,,,POINT (113.889596 22.5699807)
2468423180,22.5576152,113.8755208,4,,,POINT (113.8755208 22.5576152)
2468423186,22.5554513,113.8730386,4,,,POINT (113.8730386 22.5554513)
2468423200,22.5639611,113.8827651,3,,,POINT (113.8827651 22.5639611)
2468423204,22.5619738,113.8864815,3,,,POINT (113.8864815 22.5619738)
2468423238,22.5669894,113.8863205,4,,,POINT (113.8863205 22.5669894)
2468423240,22.564583,113.8833371,4,,,POINT (113.8833371 22.564583)
2468423251,22.5607542,113.8791531,4,,,POINT (113.8791531 22.5607542)
2468423257,22.5699014,113.8896792,3,,,POINT (113.8896792 22.5699014)
2468423266,22.5610449,113.8861758,3,,,POINT (113.8861758 22.5610449)
2468423272,22.5641747,113.8834859,4,,,POINT (113.8834859 22.5641747)
2468423280,22.5619908,113.8872575,3,,,POINT (113.8872575 22.5619908)
2468423283,22.5644414,113.8832131,4,,,POINT (113.8832131 22.5644414)
2468428479,22.5701191,113.8776413,3,,,POINT (113.8776413 22.5701191)
2468428482,22.5657052,113.8821538,3,,,POINT (113.8821538 22.5657052)
2468428485,22.5697435,113.8774517,3,,,POINT (113.8774517 22.5697435)
2468428487,22.5642547,113.8828885,3,,,POINT (113.8828885 22.5642547)
2468428491,22.5652572,113.8829339,3,,,POINT (113.8829339 22.5652572)
2468428497,22.5650579,113.8838085,3,,,POINT (113.8838085 22.5650579)
2468428499,22.5679623,113.879796,3,,,POINT (113.879796 22.5679623)
2468428503,22.5679912,113.8803847,3,,,POINT (113.8803847 22.5679912)
2468428504,22.5660425,113.8822397,3,,,POINT (113.8822397 22.5660425)
2468428511,22.5683881,113.8799536,3,,,POINT (113.8799536 22.5683881)
2468428515,22.5659126,113.881792,3,,,POINT (113.881792 22.5659126)
2468428519,22.5721619,113.8758697,3,,,POINT (113.8758697 22.5721619)
2468430890,22.5721993,113.8747214,4,,,POINT (113.8747214 22.5721993)
2468430891,22.5737824,113.885592,3,,,POINT (113.885592 22.5737824)
2468430903,22.5689275,113.8799751,3,,,POINT (113.8799751 22.5689275)
2468430906,22.5740095,113.8727066,3,,,POINT (113.8727066 22.5740095)
2468430909,22.5739334,113.8720486,3,,,POINT (113.8720486 22.5739334)
2468430910,22.5741918,113.8721974,3,,,POINT (113.8721974 22.5741918)
2468430911,22.5688288,113.8794333,3,,,POINT (113.8794333 22.5688288)
2468430913,22.5758271,113.8684921,3,,,POINT (113.8684921 22.5758271)
2468430915,22.5737255,113.8725912,3,,,POINT (113.8725912 22.5737255)
2468430916,22.5722278,113.8757635,3,,,POINT (113.8757635 22.5722278)
2468433188,22.5800756,113.8640509,4,,,POINT (113.8640509 22.5800756)
2468433189,22.576249,113.8691786,3,,,POINT (113.8691786 22.576249)
2468433190,22.5805792,113.8635083,4,,,POINT (113.8635083 22.5805792)
2468433191,22.573613,113.8565867,4,,,POINT (113.8565867 22.573613)
2468433193,22.576825,113.8683515,3,,,POINT (113.8683515 22.576825)
2468433197,22.5802237,113.8642292,4,,,POINT (113.8642292 22.5802237)
2468433198,22.5766994,113.868159,4,,,POINT (113.868159 22.5766994)
2468433210,22.5768434,113.8596712,4,,,POINT (113.8596712 22.5768434)
2468433213,22.5758043,113.8694212,4,,,POINT (113.8694212 22.5758043)
2468433215,22.5811654,113.8640947,3,,,POINT (113.8640947 22.5811654)
2468433223,22.5801299,113.8630826,4,,,POINT (113.8630826 22.5801299)
2468433224,22.5806952,113.8633778,4,,,POINT (113.8633778 22.5806952)
2468449568,22.5990919,113.8440623,3,,,POINT (113.8440623 22.5990919)
2468449569,22.5892969,113.8521964,3,,,POINT (113.8521964 22.5892969)
2468449574,22.5909806,113.8505255,3,,,POINT (113.8505255 22.5909806)
2468449577,22.5951639,113.8463124,3,,,POINT (113.8463124 22.5951639)
2468449578,22.580221,113.8629246,4,,,POINT (113.8629246 22.580221)
2468449585,22.5913571,113.8499168,3,,,POINT (113.8499168 22.5913571)
2468449589,22.5885749,113.8525783,3,,,POINT (113.8525783 22.5885749)
2468449590,22.5942169,113.8475685,3,,,POINT (113.8475685 22.5942169)
2468449598,22.5938786,113.8472564,3,,,POINT (113.8472564 22.5938786)
2468449601,22.5915916,113.8492112,3,,,POINT (113.8492112 22.5915916)
2468449625,22.5973724,113.8453294,3,,,POINT (113.8453294 22.5973724)
2468449645,22.581511,113.8624603,3,,,POINT (113.8624603 22.581511)
